datetime;hour;min;hourmin;count0;count2;perc0;perc2;dec;lbl
201307111903;19;03;1903;1;0;1;0;2;0
201307221624;16;24;1624;1;0;1;0;2;0
201307121806;18;06;1806;1;0;1;0;2;0
201306241330;13;30;1330;33;3;0.92;0.08;0;2
201307121801;18;01;1801;1;0;1;0;2;0
201306171413;14;13;1413;1;0;1;0;2;0
201307121422;14;22;1422;1;0;1;0;2;0
201309051353;13;53;1353;1;0;1;0;2;0
201307161700;17;00;1700;1;0;1;0;2;0
201306141521;15;21;1521;1;0;1;0;2;0
201307111445;14;45;1445;1;0;1;0;2;0
201308091330;13;30;1330;9;3;0.75;0.25;0;0
201308091709;17;09;1709;1;0;1;0;2;0
201308091516;15;16;1516;1;0;1;0;2;0
201308021611;16;11;1611;1;0;1;0;2;0
201308021604;16;04;1604;1;0;1;0;2;0
201308091702;17;02;1702;1;0;1;0;2;0
201308021607;16;07;1607;1;0;1;0;2;0
201308021606;16;06;1606;1;0;1;0;2;0
201306271330;13;30;1330;12;1;0.92;0.08;0;0
201308211400;14;00;1400;2;0;1;0;2;0
201307251338;13;38;1338;1;0;1;0;2;0
201308091700;17;00;1700;1;0;1;0;2;0
201307151512;15;12;1512;1;0;1;0;2;0
201307151514;15;14;1514;1;0;1;0;2;0
201307251336;13;36;1336;1;0;1;0;2;0
201308201740;17;40;1740;1;0;1;0;2;0
201307251330;13;30;1330;8;0;1;0;0;0
201308081429;14;29;1429;2;0;1;0;2;0
201308221939;19;39;1939;1;0;1;0;2;0
201306171421;14;21;1421;0;1;0;1;2;0
201309051342;13;42;1342;1;0;1;0;2;0
201308261902;19;02;1902;0;1;0;1;2;0
201308071958;19;58;1958;1;0;1;0;2;0
201308021800;18;00;1800;2;0;1;0;2;0
201306061550;15;50;1550;1;0;1;0;2;0
201307111435;14;35;1435;0;1;0;1;2;0
201308071340;13;40;1340;1;0;1;0;2;0
201307091911;19;11;1911;1;0;1;0;2;0
201308071342;13;42;1342;1;0;1;0;2;0
201306131923;19;23;1923;1;0;1;0;2;0
201306111726;17;26;1726;0;1;0;1;2;0
